EARNHRBONUS,GENDER_R,AGE_R,C_Q09,D_Q03,D_Q05a1,D2_Q10_C,D_Q10,ISCOSKIL4,EDCAT7,BORNLANG
8.65384578704834,2,34,4,1,32,1,40,2,3,1
46.1927529848539,1,53,31,1,46,1,40,1,5,1
11.7027009083675,1,43,22,1,36,1,40,4,3,1
12.0231218338013,1,57,40,1,43,1,50,1,2,1
7.35535236505362,1,58,42,1,49,1,40,3,2,1
9.34248542785645,1,60,46,1,55,1,40,2,6,1
12.5000000733596,1,30,5,3,30,2,40,1,6,1
16.9510258685102,2,51,24,2,42,1,35,1,7,1
12.2814645767212,2,39,18,1,23,1,15,2,3,1
42.3076940683218,2,47,20,1,44,1,40,1,3,1
13.1494558040912,2,29,10,1,23,1,40,1,7,1
13.4837706639216,2,31,8,2,27,1,40,1,6,1
5.27777767181396,2,40,16,1,35,1,45,1,6,1
21.9616129948543,2,41,17,2,39,2,30,1,7,1
4.62427759170532,1,25,1,1,24,3,10,2,7,1
52.023120880127,1,46,26,1,39,1,8,1,2,1
6.45086717605591,2,35,8,1,35,1,10,4,2,1
16.346153479356,1,59,30,1,30,1,40,1,7,1
14.0572984342516,1,34,15,1,21,1,37,1,3,1
8.67051982879639,2,42,18,1,41,1,40,2,5,1
13.6727434305044,2,46,12,1,34,1,40,2,5,1
14.1579589110154,1,39,9,1,35,1,40,1,7,1
12.3277009083675,1,35,15,1,25,1,40,2,2,4
40.0641014881623,2,53,30,1,51,1,60,1,7,3
31.7307687906119,2,49,24,1,45,1,40,1,5,1
8.09248542785645,2,65,17,1,57,1,10,2,7,1
9.82658958435059,2,30,11,1,29,3,40,3,2,1
13.1252775925856,1,26,2,1,26,1,32,1,7,1
11.5606937408447,1,58,43,1,55,1,40,1,1,1
9.21520675096095,1,62,46,2,47,1,37,1,3,1
45.6043965056702,1,46,19,1,44,1,35,1,6,1
8.67051982879639,1,50,12,1,38,3,40,2,3,1
11.5991552793063,2,16,0,1,16,3,5,2,1,3
11.5575179844112,1,42,22,2,20,1,35,4,2,1
4.08024501800537,2,42,22,1,35,3,17,2,3,1
17.3410396575928,2,58,4,1,42,1,2,1,1,1
13.942307472229,1,58,40,1,23,1,40,3,3,1
38.53564453125,1,36,16,1,28,1,9,4,2,1
7.39884376525879,2,26,3,1,24,2,25,1,7,1
14.4230766296387,2,37,8,1,32,1,40,1,7,4
24.3266014531556,1,55,28,1,27,1,38,1,7,1
18.6805246059711,2,46,25,1,22,1,20,1,6,1
14.4508666992188,1,59,36,2,24,1,40,3,7,1
7.70712900161743,2,65,30,1,28,3,30,2,2,1
29.914529800415,1,31,7,1,24,1,45,1,7,1
14.311122244531,1,38,15,2,34,2,35,1,5,1
23.561926147964,2,33,11,1,23,1,35,1,7,1
15.2097905899261,2,35,11,1,17,1,55,3,7,1
25.685490045792,1,39,13,2,33,3,30,2,7,1
13.1868136584104,1,55,32,2,21,1,35,3,5,1
10.2692307692308,2,39,20,1,38,3,40,3,2,1
10.4017656137655,2,36,16,2,34,3,35,4,7,1
5.20231199264526,2,30,13,1,27,2,20,2,2,3
9.82658958435059,1,51,23,1,28,1,40,2,7,2
8.24743580206847,2,65,52,1,35,1,15,4,1,1
13.1163571431087,1,36,17,1,24,1,40,2,2,1
16.8269233703613,1,34,10,1,25,1,40,1,7,3
10.4046239852905,2,55,8,2,43,2,40,2,7,1
9.08340167999268,2,45,20,3,29,1,28,4,7,1
22.1875,2,19,1,2,18,2,16,2,3,1
6.02073148580698,1,19,0,1,18,1,20,2,2,1
11.1716321064876,1,58,32,1,33,1,40,4,2,1
31.25,2,47,24,1,27,1,40,2,7,1
22.2527475252256,2,51,18,1,42,1,28,2,1,3
5.92856073379517,2,37,9,1,33,1,39,3,2,1
7.15556112226549,2,45,22,1,31,1,35,2,3,1
6.42307692307692,2,36,13,1,33,2,50,2,2,1
10.6908628757183,2,33,6,1,28,1,40,3,3,4
16.7880879370183,1,58,25,1,44,1,39,2,7,1
17.3410396575928,1,45,23,1,25,1,40,1,5,1
25.8241748809814,1,44,19,2,29,1,35,1,7,1
23.1150359688224,2,45,25,2,23,1,35,2,6,1
12.0397955087515,1,58,38,1,52,1,40,3,3,1
12.1691513061523,2,47,20,2,33,1,38,1,6,1
21.634614944458,1,30,6,1,25,1,40,1,7,1
5.43352603912354,2,52,11,1,41,1,20,4,2,1
10.9826593399048,1,35,10,3,26,3,40,1,7,1
20.1923069587121,1,34,10,1,28,1,40,1,7,1
9.82658958435059,1,48,30,1,18,1,40,2,1,1
17.0604927985223,1,56,38,1,21,1,42,1,5,1
16.8269233703613,2,53,22,1,43,1,40,1,6,1
9.15128905956562,1,38,15,1,20,2,40,1,3,1
4.04624271392822,2,37,16,1,18,1,40,1,2,1
6.88722742520846,2,57,30,1,35,1,40,4,2,1
11.5606937408447,2,32,2,1,32,2,30,2,7,1
16.3461536260752,1,37,5,1,34,1,40,1,7,3
10.4046239852905,2,29,5,1,27,1,40,1,3,2
9.28785775781988,2,57,32,1,50,1,28,2,3,1
11.2051654717861,1,48,23,2,33,1,30,1,5,1
9.2463315817026,2,32,4,1,32,1,40,1,6,3
18.2042016249437,1,38,20,1,17,1,40,3,5,1
12.7167625427246,2,19,2,1,18,1,20,1,1,1
7.83044338226318,2,19,2,2,19,2,15,2,3,1
20.6440963745117,2,63,10,2,46,2,28,1,7,1
12.7167625427246,2,25,2,1,24,1,40,1,7,2
9.933544168849,2,45,30,1,43,1,37,2,2,3
6.9364161491394,2,60,45,1,40,1,40,4,1,1
11.9441978014432,2,33,8,1,29,1,40,2,5,1
18.2030903009268,2,32,11,2,24,3,40,1,7,1
7.32600730155414,1,24,6,1,23,1,42,2,2,1
18.0913741038396,1,47,10,1,38,1,40,3,2,4
14.9038460804866,2,29,4,1,26,1,40,2,7,2
8.66718537990863,2,55,38,1,16,1,40,4,2,1
16.3739436222957,1,35,7,1,31,1,40,1,7,1
10.9998891537006,2,32,6,1,29,1,40,2,5,3
7.22265456273006,2,61,12,1,58,1,24,2,3,1
19.2307687906119,1,46,30,1,41,1,40,3,3,1
10.9826593399048,2,43,24,1,37,1,40,1,5,1
9.24855518341064,2,60,35,1,20,1,50,2,2,1
15.384614944458,1,42,20,1,32,1,40,3,3,1
8.67051982879639,1,29,10,1,26,1,40,3,3,1
12.5,2,52,32,1,50,1,40,2,3,1
9.24855518341064,1,62,30,1,31,1,40,4,3,1
6.06769660802988,1,39,18,2,28,1,40,2,3,1
11.5384616851807,1,59,37,1,42,1,40,3,3,1
6.43397085483258,2,53,22,1,39,1,40,2,3,3
11.9900511228121,2,45,22,1,30,1,40,1,3,1
14.944419494042,1,44,20,1,28,1,50,1,6,1
18.4948858114389,2,46,24,1,21,1,40,1,3,4
16.7639677487887,2,48,15,2,32,1,40,3,7,1
9.24855518341064,1,36,9,1,29,1,30,1,5,1
22.6350606771616,1,33,5,2,29,1,40,1,6,1
5.875,1,33,14,1,21,2,40,4,2,1
7.22543334960938,2,40,22,1,40,1,40,2,3,3
9.13461494445801,2,34,9,1,34,1,40,4,2,1
9.82658958435059,2,39,10,2,36,2,40,1,5,1
7.10468537990864,2,37,10,1,36,1,40,1,6,3
8.47598948845497,1,40,22,1,29,1,40,3,2,4
67.0520248413086,1,58,40,1,49,1,40,2,2,1
13.7733888626099,1,44,15,2,32,2,37,2,7,1
5.65189456939697,2,44,22,1,40,1,45,3,3,3
25.8875732421875,1,35,8,1,32,1,52,1,6,1
11.463428570674,2,43,22,1,37,1,40,2,7,3
13.2692308425903,2,39,23,1,37,1,40,3,5,2
11.2138729095459,1,26,3,1,26,1,40,1,7,1
13.0991552793063,2,43,26,1,36,1,40,3,2,1
23.1213874816895,2,50,30,1,20,1,40,1,7,1
8.09248542785645,2,48,27,1,40,1,40,2,2,3
36.9942207336426,2,53,25,1,45,1,5,4,7,1
10.5769232236422,2,36,16,1,35,2,50,1,5,1
3.23699426651001,1,29,3,1,28,3,25,1,6,1
6.76723527908325,2,46,20,1,38,1,41,2,6,1
7.31991973290077,1,41,20,1,41,1,40,3,5,2
15.62255859375,2,59,16,2,46,1,37,2,3,1
28.8461532592773,1,37,16,1,36,1,40,1,6,1
4.62427759170532,2,42,22,2,40,1,40,1,3,4
7.20517374166605,2,57,39,2,48,1,39,1,7,3
8.47784233093262,2,40,18,1,36,1,30,2,2,1
15.9763316430989,2,25,3,3,24,2,39,1,7,1
183.150177001953,1,33,7,1,27,1,42,1,6,1
13.5415738179133,1,34,3,1,18,1,40,2,6,1
21.6783225586364,1,35,12,1,25,1,55,1,7,1
10.4046239852905,2,34,3,1,33,1,20,1,7,3
10.0961542129517,2,26,2,1,24,1,40,1,7,1
9.24855518341064,1,34,6,1,33,1,40,3,3,4
6.9364161491394,2,39,5,2,38,1,40,2,2,1
9.24855518341064,1,48,28,1,47,1,40,2,5,1
10.4046239852905,1,47,20,1,45,1,40,3,1,1
12.5000002934383,2,47,20,1,38,1,40,1,5,1
6.40645819443923,2,36,10,1,35,1,40,4,6,3
18.5899292872502,1,56,35,1,26,1,40,3,5,1
14.4230767763578,2,30,4,1,28,1,40,2,4,1
5.56968545913696,1,51,35,1,47,1,45,1,1,1
15.8765007165762,1,53,25,1,18,1,40,3,1,1
15.384614944458,1,32,5,1,30,1,50,1,5,1
13.8728322982788,1,52,35,1,35,1,40,3,3,1
7.63353153375479,1,28,5,1,25,1,40,1,5,1
9.24855518341064,1,47,20,1,37,1,10,4,1,4
8.67051982879639,2,47,22,1,30,1,40,1,5,1
12.3757778314444,1,47,29,1,38,1,40,2,1,1
8.10582465391893,2,54,21,1,53,1,25,4,5,1
10.1160880308885,2,50,27,1,49,1,40,1,6,1
8.58794403076172,2,35,18,2,34,3,35,1,7,1
48,1,41,1,1,40,2,30,1,3,3
10.4395605548398,2,28,6,1,25,1,35,1,7,1
13.4317956119466,2,50,24,3,38,1,37,1,5,1
6.64739894866943,1,59,9,1,59,1,40,1,1,4
11.5384616851807,2,65,44,1,22,1,40,2,2,1
7.5144510269165,1,44,23,1,20,1,40,1,2,3
10.4046239852905,1,59,30,1,49,1,40,1,6,3
21.6735222156231,1,63,48,2,23,1,40,1,6,1
15.8898394658015,1,39,14,1,38,1,40,3,3,1
10.0319254655104,2,45,15,2,43,1,25,1,5,1
6.01156091690063,1,54,40,1,48,1,50,3,2,1
5.20231199264526,1,42,24,1,28,1,40,1,5,1
7.30149078369141,2,28,5,1,27,1,19,1,3,1
16.1827482076792,2,26,2,1,25,2,20,1,7,1
20.0549455999018,1,38,14,2,31,1,70,1,7,1
22.7884610983042,2,49,32,2,48,1,40,2,6,1
7.28045819355891,2,45,28,1,17,1,40,4,2,1
7.36057692307692,2,35,10,1,35,1,20,2,2,3
22.2115393418532,1,56,33,1,22,1,40,2,3,1
10.1128275211041,1,37,18,1,28,1,40,1,2,1
8.09248542785645,2,40,12,1,32,1,40,2,6,1
8.67051982879639,2,23,0,1,23,3,12,2,6,1
7.49098349025107,2,24,1,1,23,2,36,1,3,1
24.0384615384615,1,46,23,1,23,1,40,1,7,1
128.129171518179,1,38,20,1,16,1,40,3,2,3
10.1128275211041,2,48,25,2,30,1,40,1,3,1
23.5965991387,2,31,6,2,25,1,40,1,7,1
13.4615383148193,1,23,1,1,23,1,20,1,6,1
13.4615383148193,1,58,33,1,30,1,40,1,6,1
8.942307472229,2,25,3,1,25,3,8,4,2,1
7.94491973290077,1,43,20,1,42,1,40,1,2,1
7.28123602500329,1,33,7,1,16,1,40,4,2,1
10.7870167218722,2,47,18,1,43,1,25,2,6,1
31.8328616184744,2,54,25,2,30,1,19,1,6,1
6.9364161491394,2,39,20,1,28,1,40,1,6,1
6.5404807310838,2,22,6,1,22,1,40,3,2,1
9.44086287571834,1,44,25,1,38,1,50,3,2,2
5.89368677139282,1,37,16,1,29,1,51,2,2,1
21.2912091684865,1,43,22,1,25,1,56,3,5,1
32.6923065185547,1,59,35,1,36,1,40,1,7,1
6.9364161491394,2,35,5,1,33,1,40,1,3,1
8.51840591430664,1,30,6,2,28,1,38,1,6,1
12.5222322023832,2,58,37,2,48,1,40,2,3,1
10.230768937331,2,25,4,1,25,1,50,1,5,1
7.92733287811279,1,26,7,1,23,1,35,1,5,1
9.24855518341064,1,51,19,1,49,1,40,4,5,3
4.61538457870483,1,28,2,1,23,1,40,1,5,3
14.9997220895229,1,47,20,2,43,1,24,2,2,1
13.4837706639216,1,43,18,2,42,1,36,3,5,1
14.4230766296387,2,30,8,1,26,1,40,2,6,1
19.7059015756125,2,62,38,2,24,1,35,2,3,1
5.6182376176883,2,25,8,1,18,1,24,2,2,1
8.67051982879639,2,50,20,1,50,1,40,4,2,1
33.6538458604079,1,44,21,1,43,1,40,1,6,3
4.80696989939763,2,41,25,1,16,1,40,4,1,1
7.41718537990864,2,34,15,1,19,1,40,2,2,1
16.3461536994347,1,47,28,1,39,1,40,2,3,1
19.5512829315968,1,65,40,2,18,1,30,2,7,1
24.6394233703613,1,37,18,2,34,1,32,2,5,1
7.30635833740234,2,43,23,1,42,1,25,2,6,1
6.9364161491394,1,27,3,1,20,1,40,1,3,4
12.1353932160598,1,60,41,1,53,1,40,2,3,1
10.4596748352051,1,63,35,1,53,1,42,3,3,1
27.8461535527156,1,44,25,1,42,1,50,1,7,1
6.3583812713623,2,37,8,1,36,1,40,2,5,1
15.2286904685958,1,32,6,3,32,1,37,1,7,1
6.75675678253174,1,26,8,2,18,2,37,4,2,1
9.31952624349199,1,41,13,1,38,1,39,2,5,1
16.5152759552002,1,61,42,2,53,1,35,2,5,1
10.3253301473764,2,23,1,1,23,1,30,4,5,1
8.20048057849591,1,31,10,1,30,1,40,3,5,1
13.4837706639216,1,58,38,1,41,1,40,2,2,1
9.24855518341064,2,25,1,1,24,1,30,1,6,1
12.0774399604718,2,49,22,1,27,1,37,1,6,1
5.54913282394409,1,28,2,2,28,3,25,2,7,1
10.4046239852905,1,38,17,1,34,1,40,2,3,3
9.69606590270996,2,37,17,1,21,1,31,1,5,1
14.9819669805021,1,46,20,1,46,1,45,2,6,1
5.78034687042236,2,44,17,1,38,1,20,4,2,1
13.8942308425903,2,40,21,1,33,1,30,1,2,1
8.99165058135986,1,63,40,1,56,1,45,3,4,1
4.96137171525222,1,37,10,1,30,1,40,4,2,1
11.5384616851807,2,30,5,1,29,1,30,4,2,4
8.09248542785645,1,54,27,1,27,1,40,1,7,3
6.38150310516357,2,38,12,1,34,1,25,1,2,1
13.4615383148193,1,54,35,1,19,1,40,4,2,1
16.1805246059711,2,25,2,1,24,1,25,1,7,1
7.85098948845497,2,53,29,1,51,1,40,2,2,1
9.6339111328125,1,28,1,1,28,1,12,1,6,1
22.5961532592773,2,29,5,1,29,1,40,3,7,1
12,1,25,2,1,23,1,40,2,3,1
10.0961542129517,1,44,21,1,42,1,40,1,7,1
7.00853153375479,2,34,8,1,29,1,40,2,3,1
5.54913282394409,1,48,22,1,43,1,50,2,2,1
9.05402388939491,2,29,5,1,24,1,40,2,6,3
20.2256550422082,2,52,27,2,47,1,40,1,7,1
11.890998840332,2,55,25,2,54,1,35,2,3,1
6.60611057281494,2,50,28,2,49,2,35,3,2,1
13.8461542129517,1,51,1,1,45,1,50,3,2,1
6.53095843241765,2,51,15,1,37,1,40,2,2,1
10.817307472229,2,42,18,1,36,1,40,1,3,1
9.24855518341064,1,50,15,1,50,1,40,2,1,1
16.8269233703613,2,42,15,1,33,1,40,1,7,1
10.5973024368286,1,27,3,1,26,1,12,1,5,1
23.5576918675349,1,45,21,1,25,1,40,1,5,1
9.24855518341064,1,56,16,1,56,1,20,3,3,1
16.4801642507569,1,51,22,2,49,2,36,2,6,1
4.5761079788208,2,45,10,1,37,1,48,2,1,1
14.0408083027245,1,53,29,1,25,1,45,1,5,1
30.288460951585,1,47,23,1,42,1,40,2,3,1
10.4046239852905,1,29,6,1,23,1,40,3,5,1
18.9306354522705,1,48,20,1,47,1,40,1,7,1
14.8321471581092,1,30,13,1,16,1,40,3,5,1
10.5719752909063,2,40,15,2,34,1,35,3,5,1
11,2,39,5,1,39,1,40,3,3,3
10.1128275211041,2,37,20,1,35,1,40,1,2,1
14.6311551607572,2,40,23,2,23,1,40,1,5,1
9.07514476776123,2,50,30,1,26,1,40,1,5,2
4.62427759170532,1,38,2,1,38,3,20,4,2,1
8.09248542785645,2,39,17,1,39,3,40,2,3,1
8.67051982879639,1,29,10,1,26,1,40,1,3,1
6.53179168701172,2,42,14,1,40,1,20,2,1,1
10.7899808883667,1,45,30,1,42,1,45,3,3,1
50.480767763578,2,58,30,1,31,1,40,1,7,1
9.24855518341064,1,35,15,1,26,1,40,1,5,1
23.0769233703613,2,48,30,1,22,1,40,1,6,1
19.4419741997352,1,46,17,1,29,1,40,3,1,1
20.6730766296387,2,50,24,1,26,1,40,2,6,1
12.1353932160598,2,59,12,2,47,2,40,1,7,3
9.99843788146973,2,46,20,1,32,1,37,1,6,1
12.7167625427246,1,53,30,1,33,1,40,3,3,1
8.89284133911133,2,42,18,1,26,1,39,2,7,1
12.5457877029866,1,31,4,1,31,1,42,1,7,1
28.8461545797495,2,32,8,1,23,1,40,1,7,1
7.18623486993766,1,65,18,3,49,1,38,1,6,3
7.09826612472534,2,47,10,1,42,1,20,3,2,3
8.67051982879639,2,45,15,1,36,1,40,1,5,1
9.43352603912354,2,50,25,1,38,1,20,2,7,1
7.08064691837017,1,33,6,1,32,1,40,3,1,4
6.01156091690063,1,53,36,1,18,1,50,4,2,1
6.9364161491394,2,58,26,1,18,1,40,1,1,2
9.24601419679411,2,50,24,2,27,1,35,2,2,1
11.556247491103,2,40,10,2,38,1,30,1,6,1
8.42735642653245,2,62,10,2,50,1,32,4,3,1
26.4423084259033,1,57,30,2,26,1,40,1,6,1
6.9364161491394,1,45,20,1,38,1,20,1,6,1
5.88888883590698,2,42,23,1,42,2,45,3,1,1
6.7142858505249,1,20,0,1,19,3,49,4,2,1
14.4453091254601,1,50,25,1,35,1,40,3,6,1
5.78034687042236,2,23,2,1,22,1,30,2,3,1
5.00963401794434,1,56,39,1,55,1,60,2,2,1
8.57325465862568,2,26,4,3,25,2,20,1,6,1
14.1579589110154,1,62,45,1,24,1,40,3,2,1
18.0949993133545,2,31,5,2,26,2,23,1,7,2
10.4046239852905,1,33,8,1,32,1,40,1,6,1
11.2688972766583,2,42,18,1,41,1,40,2,6,4
12.3280192469503,1,55,36,2,20,1,35,2,1,1
23.1213874816895,2,61,34,1,32,1,40,3,7,1
18.8292016249437,2,57,27,2,33,1,40,1,7,1
26.9230773632343,1,53,29,1,40,1,40,1,7,1
17.3076918675349,2,43,15,1,42,1,50,1,6,1
6.93530434828538,2,46,28,1,43,2,40,4,3,1
7.92733287811279,1,31,15,1,25,1,35,4,1,3
14.7928997224134,2,28,10,2,28,1,39,1,7,1
11.8010783562293,2,45,21,1,29,1,40,2,7,1
13.6302240811861,2,56,23,2,51,3,40,2,3,1
8.94230769230769,1,56,35,1,40,1,40,3,1,1
10.4046239852905,1,54,28,1,38,1,40,4,2,1
8.52573387439434,1,47,23,1,46,1,40,3,5,1
10,2,39,18,1,37,1,12,4,3,3
8.67051982879639,1,47,20,1,44,1,40,4,2,1
6.88722742520846,2,36,8,1,35,1,40,2,6,4
10.0177859526414,1,37,14,1,37,1,40,2,5,1
7.5144510269165,1,56,9,1,46,1,40,4,1,3
12.6040140613095,1,58,30,2,35,1,35,1,5,1
6.9364161491394,1,59,25,1,48,2,40,4,3,3
4.65047962586958,2,55,16,3,48,1,70,1,5,1
32.6923071054312,1,47,23,2,24,1,60,1,7,1
9.39167367495023,1,41,15,1,28,1,40,3,2,4
20.8092479705811,2,58,20,2,43,1,30,1,6,1
6.16570329666138,2,49,25,1,49,2,45,3,2,1
24.0384616851807,1,39,20,1,22,1,40,1,5,1
6.06769660802988,2,47,30,1,16,1,40,1,2,1
6.9364161491394,2,29,13,1,17,1,40,4,2,1
12.3314065933228,1,49,30,1,48,1,30,1,6,1
6.9364161491394,2,61,19,1,56,1,30,4,1,1
10.5491333007813,1,28,4,3,25,1,16,1,7,1
6.3583812713623,2,23,1,1,22,3,40,2,5,1
16.4835166931152,1,49,23,2,26,1,35,2,3,1
33,1,22,0,2,21,3,6,1,3,1
17.7884616851807,2,52,35,1,19,1,40,2,7,1
8.09026230298556,2,32,10,1,23,1,40,2,3,1
6.9364161491394,2,39,16,1,25,1,20,2,3,1
6.9364161491394,2,28,3,1,21,1,40,2,6,2
7.03256999529325,2,50,25,1,30,1,40,2,5,1
30.2197799682617,1,50,25,2,29,1,35,1,7,1
6.3583812713623,2,46,23,1,23,1,40,3,2,1
13.4837706639216,1,26,6,1,26,2,40,1,5,1
11.5551352134118,2,28,12,1,27,1,40,1,3,1
5.74731636047363,1,21,3,1,18,1,35,2,2,1
9.31174112621107,1,34,8,2,34,1,38,2,7,1
12,2,40,20,1,22,1,25,2,5,1
11.7038131860586,2,42,3,1,42,2,40,4,7,1
7.85098948845497,1,57,18,1,40,1,40,3,6,3
12.7167625427246,1,45,27,1,18,1,40,3,3,1
7.61645698547363,2,56,9,1,50,1,17,4,2,1
11.2688972766583,2,44,23,1,38,1,40,4,2,1
9.39167367495023,2,33,8,1,28,1,40,1,6,1
14.5384616851807,2,50,15,1,49,1,20,4,2,3
9.24855518341064,2,36,18,1,22,1,40,1,2,1
19.230770111084,2,38,15,1,35,1,43,1,7,3
46.2427749633789,2,34,12,1,33,2,6,4,2,1
8.67051982879639,1,41,13,1,31,1,40,2,3,1
12.1387281417847,1,54,26,1,29,1,40,2,5,1
7.5144510269165,1,43,20,1,40,1,40,1,2,3
19.9968757629395,2,50,25,2,25,1,37,1,7,1
39.9038467407227,2,50,25,1,48,1,40,1,7,1
6.76967524434184,1,54,30,1,42,1,70,2,3,4
11.0211944580078,2,32,13,1,28,1,30,2,3,1
8.67051982879639,1,54,25,1,40,1,40,1,3,1
10.9826593399048,2,37,7,3,32,1,40,1,6,1
14.4230772165152,2,30,8,1,27,1,40,1,7,1
20.0000007335956,1,44,18,1,36,1,50,1,6,1
13.4615383148193,1,37,19,1,30,1,50,1,5,1
16.1682971807627,1,28,10,1,28,1,40,2,3,1
12.8205131384043,1,24,5,1,19,1,24,3,7,1
23.1213874816895,2,52,26,2,26,1,30,1,6,1
18.6398634041852,2,40,5,2,34,2,19,2,3,1
21.3186809414036,2,45,19,1,30,1,35,1,6,1
10.4046239852905,2,32,9,1,31,3,40,1,7,1
27.3747398592682,2,63,38,2,26,1,38,2,7,1
19.230770111084,2,47,30,1,25,1,45,1,7,1
10.8837257531973,2,37,14,2,33,1,40,1,5,3
19.471153992873,2,37,10,1,37,1,40,1,7,1
8.307692527771,2,42,19,1,40,1,35,1,1,1
6.9364161491394,1,47,10,1,47,3,20,2,3,4
11.4468860626221,2,38,15,1,24,1,42,1,7,1
12.2596154579749,2,32,13,1,29,1,40,1,7,1
8.38150310516357,1,36,17,1,20,1,40,3,3,1
34.9650344848633,2,63,44,1,20,1,55,3,5,1
10.1156072616577,2,35,11,1,27,1,40,2,3,1
11.5616552793063,1,56,33,1,24,1,40,1,3,1
12.5,1,32,6,3,25,1,40,1,6,1
11.2403846153846,2,20,2,1,19,3,20,3,2,4
10.4996665074275,1,40,10,1,30,1,40,2,2,1
10.0893325805664,2,58,29,2,31,1,55,1,6,1
8.17307662963867,2,51,18,1,32,1,40,1,3,1
10.384614944458,1,44,26,1,42,1,40,3,3,1
10.9826593399048,1,23,6,1,18,1,40,3,3,1
14.5384616851807,1,19,1,2,18,1,20,1,3,1
10.4230769230769,1,44,26,1,33,1,40,1,2,1
15.8959541320801,2,36,9,1,30,1,40,1,7,1
8.22093772888184,1,43,25,1,23,1,45,1,3,1
7.45812940597534,2,36,6,2,32,1,39,2,1,1
19.230770111084,1,45,25,1,21,1,40,1,4,1
8.67051982879639,1,40,15,1,35,1,40,3,2,1
8.47115391951341,1,49,25,1,38,1,40,4,3,1
8.09248542785645,1,25,9,1,24,1,40,2,3,1
12.003076846783,2,36,9,1,28,1,8,1,2,1
8.03468227386475,2,55,15,1,42,1,20,4,2,3
7.41718537990864,1,46,18,1,46,1,40,1,2,1
19.3473378179475,1,39,20,2,36,3,37,3,5,1
8.35164833068848,2,53,34,1,45,1,35,2,2,1
8.65384578704834,2,57,30,1,52,1,40,3,2,1
8.09248542785645,2,22,5,1,22,1,10,2,3,1
8.09248542785645,2,36,20,1,25,1,40,2,3,4
19.230770111084,1,32,5,1,27,1,35,1,6,1
16.8269233703613,2,35,10,1,25,1,40,1,7,1
25.7692309159499,1,46,10,1,24,1,20,3,2,1
9.24855518341064,2,51,31,1,42,1,35,4,6,3
19.230770111084,1,50,20,1,41,1,40,4,7,1
8.910904444181,2,50,16,1,42,1,40,2,7,4
13.942307472229,2,40,15,2,39,2,40,1,7,1
19.5002501249869,1,27,8,2,19,1,33,3,5,1
6.50289011001587,2,43,17,2,27,1,48,2,3,1
12.2004844714434,1,38,17,1,37,1,72,3,2,1
12.1387281417847,2,36,5,1,33,1,40,1,7,1
10.4018451984112,2,38,14,1,32,1,40,2,2,1
7.86127185821533,2,47,11,1,46,1,20,2,2,3
13.7230439552894,2,63,42,1,39,1,40,2,5,1
20.512820447612,2,42,13,2,30,1,45,1,7,2
8.74863338470459,2,48,25,1,45,1,37,2,3,3
8.68089504731007,2,35,8,1,29,1,30,2,3,1
8.09248542785645,1,43,29,1,43,1,40,3,1,1
7.68277974181123,1,38,18,2,31,1,35,3,3,1
6.9364161491394,1,58,37,1,20,1,40,2,1,1
19.230770111084,1,36,10,1,25,1,40,1,7,1
5.87650071657621,2,64,30,2,37,3,40,4,2,1
14.6822011594713,2,33,12,2,31,2,37,1,6,1
9.48782752110408,2,43,13,1,21,1,40,2,7,3
28.8906182509202,1,57,26,2,30,1,40,1,7,1
6.9364161491394,2,35,10,1,35,1,20,1,3,3
5.97191352110643,1,44,27,1,43,1,60,1,2,1
20.5523433685303,2,43,22,2,43,3,18,1,7,1
6.08092498779297,1,28,3,1,27,1,40,3,3,1
14.4230766296387,1,34,8,1,28,1,40,1,6,1
21.4285723088862,1,46,20,2,30,3,35,2,5,1
18.4971103668213,2,56,33,1,29,3,40,1,6,1
75,2,16,0,1,16,3,2,1,3,1
6.9364161491394,1,38,12,1,37,1,40,1,3,1
10.7514448165894,1,32,9,1,31,1,40,3,2,1
8.46998646320441,2,36,15,1,32,1,30,1,5,1
22.4038461538462,2,19,1,1,19,3,2,2,2,3
8.09248542785645,1,53,35,1,52,1,40,3,7,3
16.4835166721554,1,41,18,1,27,1,35,3,5,1
12.4855489730835,2,37,2,1,37,1,40,2,3,3
15.1927841102684,2,34,10,1,34,2,35,2,3,1
9.53757190704346,2,57,19,1,57,1,8,2,7,1
8.9567587192242,1,46,20,1,40,1,40,1,7,1
9.55452412825364,2,45,26,1,40,1,40,2,3,1
7.28636169433594,2,45,12,3,45,2,37,2,3,1
10.5947090295645,2,23,5,1,21,1,20,1,6,1
15.8653846153846,1,33,8,1,26,1,40,1,6,1
14.4508666992188,1,35,12,1,29,1,40,2,5,1
14.4508666992188,1,60,38,1,35,1,40,3,3,1
24.0384610983042,1,37,12,2,25,1,40,1,7,1
16.7585590069111,1,39,33,2,26,1,40,2,3,1
13.2892393699059,1,60,32,1,53,1,40,2,7,1
10.4807693041288,1,40,17,1,40,1,40,3,5,3
14.9038457870483,2,34,9,1,31,1,40,2,6,1
16.1805246059711,2,45,23,1,21,1,20,1,6,1
6.18497133255005,2,45,4,1,42,1,40,2,7,3
7.5,2,63,30,1,60,3,12,2,3,1
10.8381500244141,2,41,9,1,40,1,40,1,7,1
19.230770111084,2,52,24,1,35,1,40,3,7,1
10.4046239852905,1,31,8,1,30,2,40,3,3,1
19.9865396900137,1,33,9,2,27,1,37,2,6,1
